Käyttöönottovuosi,Merkki,Malli,Hylkäys %,Yleisin hylkäyssyy,Toiseksi yleisin hylkäyssyy,Kolmanneksi yleisin hylkäyssyy
2005,Mazda,6,19.4,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
2005,Kia,LD,19.4,,,
2005,Jeep,CHEROKEE,19.5,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2005,Mercedes-Benz,A,19.9,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Seat,LEON,20.0,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
2005,Fiat,PUNTO,20.0,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarru
2005,Opel,MERIVA,20.2,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Hyundai,ACCENT,20.4,,,
2005,Kia,PICANTO,20.4,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru
2005,Ford,MAVERICK,20.6,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
2005,Citroen,XSARA PICASSO,20.8,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarrun dynamometritesti
2005,Volvo,C70,21.1,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2005,Kia,RIO,21.3,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2005,Volvo,S80,21.4,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Etuakselisto
2005,Hyundai,SONATA,21.5,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2005,Chevrolet,KALOS,21.5,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2005,Toyota,HIACE,21.8,Etuakselisto,Käyttöjarru,Turvavyöt ja -varusteet
2005,Ford,MONDEO,22.1,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2005,Land Rover,FREELANDER,22.3,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2005,Suzuki,SWIFT,22.4,Etuakselisto,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2005,Volkswagen,POLO,22.5,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2005,Citroen,C3,22.5,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2005,Volvo,V70,22.5,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Etuakselisto
2005,Ford,FOCUS,22.6,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
2005,Mitsubishi,GRANDIS,22.7,Ohjausnivelet ja -tangot,Käyttöjarru,Käyttöjarrun dynamometritesti
2005,Volkswagen,CADDY,22.9,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2005,Skoda,SUPERB,23.1,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2005,Mercedes-Benz,M,23.1,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
2005,BMW,5,23.3,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2005,Mercedes-Benz,B,23.4,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2005,Skoda,OCTAVIA,23.4,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
2005,Citroen,C2,23.4,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2005,Ford,FOCUS C-MAX,23.5,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2005,BMW,X5,24.2,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Kia,MAGENTIS,24.4,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2005,Opel,CORSA,24.7,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2005,Mercedes-Benz,CLK,24.8,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2005,Saab,9-3,24.9,Taka-akselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2005,Nissan,MICRA,25.1,Ohjausnivelet ja -tangot,Etuakselisto,Renkaat ja vanteet
2005,Volvo,XC90,25.3,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2005,Skoda,FABIA,25.4,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Etuakselisto
2005,Kia,SORENTO,25.4,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2005,Peugeot,307,25.5,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2005,Volvo,V50,25.5,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2005,Nissan,X-TRAIL,25.6,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Hyundai,MATRIX,25.6,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2005,Mercedes-Benz,CLS,25.9,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2005,Citroen,BERLINGO,26.0,Etuakselisto,Ohjausnivelet ja -tangot,Turvavyöt ja -varusteet
2005,Volkswagen,TRANSPORTER,26.7,Käyttöjarru,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2005,Seat,IBIZA,27.1,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2005,Nissan,PRIMERA,27.1,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2005,Mazda,3,27.4,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2005,Mitsubishi,LANCER,27.5,Taka-akselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2005,Hyundai,TUCSON,27.7,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
2005,Chevrolet,LACETTI,28.1,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Käyttöjarrun dynamometritesti
2005,Renault,TWINGO,28.1,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2005,BMW,3,28.2,Käyttöjarru,Taka-akselisto,Jousitus ja iskunvaimennus
2005,Peugeot,206,28.3,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Ohjausnivelet ja -tangot
2005,BMW,1,28.4,Käyttöjarru,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD)
2005,Seat,ALTEA,28.5,Käyttöjarru,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2005,Lada-Vaz,112,28.7,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2005,Ford,KA,28.7,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2005,Volkswagen,TOURAN,28.7,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
2005,Renault,CLIO,28.9,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2005,Citroen,XSARA,29.0,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
2005,Peugeot,607,29.0,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti
2005,Citroen,C5,29.1,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2005,Mercedes-Benz,E,29.1,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2005,Citroen,C4,29.4,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2005,Opel,ASTRA,29.7,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2005,Kia,SPORTAGE,29.8,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2005,Chevrolet,MATIZ,29.9,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Käyttöjarrun dynamometritesti
2005,Ford,TOURNEO,30.1,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Käyttöjarru
2005,Jaguar,X-TYPE,30.2,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Hyundai,TRAJET,31.7,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
2005,Peugeot,407,31.8,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2005,Kia,CARNIVAL,31.8,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
2005,Chevrolet,NUBIRA,32.7,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2005,Chrysler,PT CRUISER,33.1,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
2005,Alfa Romeo,147,33.3,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2005,Opel,ZAFIRA,33.5,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2005,Hyundai,ELANTRA,33.5,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2005,Fiat,PANDA,33.9,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2005,Mitsubishi,OUTLANDER,34.7,Taka-akselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2005,Opel,VECTRA,34.8,Jousitus ja iskunvaimennus,Taka-akselisto,Käyttöjarru
2005,Alfa Romeo,156,35.4,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2005,Renault,MEGANE,35.4,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
2005,Chrysler,VOYAGER,35.9,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
2005,Chrysler,SEBRING,36.0,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
2005,Chrysler,NEON,37.1,Etuakselisto,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy
2005,Mazda,5,37.8,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2005,Fiat,STILO,38.1,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2005,Mercedes-Benz,C,39.3,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2005,Renault,MODUS,39.6,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2005,Nissan,PATHFINDER,40.3,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
2005,Chevrolet,EVANDA,40.3,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2005,Chrysler,300,40.4,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Etuakselisto
2005,Renault,LAGUNA,44.4,Etuakselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
2005,Renault,ESPACE,46.5,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2005,Peugeot,807,46.6,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2004,* Kaikki yhteensä *,,25.5,,,
2004,Toyota,CAMRY,6.9,,,
2004,Honda,HR-V,9.3,,,
2004,Ford,FUSION,9.8,,,
2004,Toyota,COROLLA,10.1,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2004,Subaru,LEGACY,10.1,Bensiinimoottorin pakokaasumittaus,Käyttöjarru,Etuakselisto
2004,Ford,FIESTA,10.3,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2004,Mazda,2,11.0,,,
2004,Toyota,LAND CRUISER,11.1,Etuakselisto,Käyttöjarrun dynamometritesti,Käyttöjarru
2004,Toyota,RAV4,11.6,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2004,Toyota,AVENSIS,11.6,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2004,Toyota,YARIS,12.0,Käyttöjarru,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
2004,Mitsubishi,COLT,12.3,,,
2004,Suzuki,GRAND VITARA,12.8,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
2004,Hyundai,GETZ,13.7,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2004,Honda,CIVIC,14.3,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
2004,Subaru,FORESTER,14.4,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2004,Honda,JAZZ,14.6,Käyttöjarru,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2004,Honda,CR-V,14.9,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Asiapaperit
2004,Suzuki,LIANA,15.8,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2004,Volkswagen,BORA,16.4,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2004,Subaru,IMPREZA,16.6,,,
2004,Suzuki,IGNIS,17.0,Etuakselisto,Renkaat ja vanteet,Käyttöjarru
2004,BMW,X3,17.6,Jousitus ja iskunvaimennus,Käyttöjarru,Etuakselisto
2004,Mazda,RX-8,17.8,,,
2004,Nissan,ALMERA,18.5,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2004,Smart,FORFOUR,19.3,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Seisontajarrun dynamometritesti
2004,Audi,A4,19.7,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
2004,Audi,A6,19.8,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2004,Mercedes-Benz,SLK,19.9,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2004,Volvo,C70,20.4,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
2004,Land Rover,FREELANDER,20.6,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2004,Honda,STREAM,20.7,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Toyota,HIACE,20.8,,,
2004,Jaguar,S-TYPE,21.0,Taka-akselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Ford,FOCUS,21.5,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2004,Volkswagen,GOLF,21.7,Käyttöjarru,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2004,Nissan,MAXIMA QX,21.7,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Kia,SORENTO,21.7,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2004,Volvo,S80,22.1,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2004,Mitsubishi,PAJERO,22.3,Etuakselisto,Käyttöjarrun dynamometritesti,Käyttöjarru
2004,Saab,9-5,22.4,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2004,Hyundai,SONATA,22.6,Käyttöjarru,Taka-akselisto,Käyttöjarrun dynamometritesti
2004,Skoda,SUPERB,22.9,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2004,Nissan,MICRA,23.0,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2004,Mitsubishi,GRANDIS,23.2,,,
2004,Mini,COOPER/ ONE,23.4,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti
2004,Mazda,6,23.7,Alustan kotelot ja pohjalevy,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Volkswagen,PASSAT,23.8,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Volkswagen,CADDY,23.9,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2004,Hyundai,SANTA FE,24.0,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2004,Peugeot,206,24.6,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2004,Jeep,CHEROKEE,24.7,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
2004,Audi,A3,25.2,Käyttöjarru,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2004,Opel,ASTRA,25.3,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2004,Ford,KA,25.6,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy,Etuakselisto
2004,Fiat,PUNTO,25.7,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2004,Volvo,S60,25.7,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2004,Skoda,OCTAVIA,25.8,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2004,Seat,TOLEDO,25.9,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2004,Renault,TWINGO,25.9,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2004,Hyundai,ACCENT,26.0,,,
2004,Honda,ACCORD,26.2,Etuakselisto,Käyttöjarru,Taka-akselisto
2004,Citroen,C3,26.3,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2004,Volkswagen,TOUAREG,26.9,Käyttöjarru,Ohjausnivelet ja -tangot,Etuakselisto
2004,Citroen,C2,26.9,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2004,Volvo,S40,26.9,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2004,Mercedes-Benz,A,27.1,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2004,Seat,LEON,27.3,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2004,Saab,9-3,27.3,Taka-akselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2004,Kia,PICANTO,27.5,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2004,Opel,MERIVA,27.5,Ohjausnivelet ja -tangot,Käyttöjarru,Jousitus ja iskunvaimennus
2004,Citroen,XSARA PICASSO,27.5,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
2004,BMW,X5,27.5,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
2004,Fiat,PANDA,27.6,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Etuakselisto
2004,Opel,CORSA,27.7,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2004,Volkswagen,POLO,28.4,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2004,Citroen,XSARA,28.8,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2004,Mercedes-Benz,CLK,28.8,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2004,Volvo,V40,28.9,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2004,BMW,5,29.0,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2004,Renault,CLIO,29.6,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
2004,Mitsubishi,SPACE STAR,29.6,Seisontajarrun dynamometritesti,Käyttöjarru,Renkaat ja vanteet
2004,Citroen,C4,29.7,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
2004,Ford,TOURNEO,29.9,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Ohjausnivelet ja -tangot
2004,Seat,IBIZA,29.9,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Etuakselisto
2004,Peugeot,PARTNER,30.0,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2004,Volvo,V50,30.1,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2004,Volvo,V70,30.1,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2004,Lada-Vaz,112,30.3,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2004,Mazda,3,30.4,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2004,Hyundai,ELANTRA,30.7,Käyttöjarru,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2004,Ford,MONDEO,30.8,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
2004,Peugeot,307,31.0,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2004,Mercedes-Benz,B,31.2,,,
2004,Nissan,X-TRAIL,31.3,Ohjausnivelet ja -tangot,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2004,Chrysler,PT CRUISER,31.5,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
2004,Mercedes-Benz,E,32.0,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2004,Nissan,PRIMERA,32.2,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2004,BMW,3,32.7,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
2004,Daewoo,KALOS,32.8,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2004,Chrysler,NEON,33.0,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2004,Volkswagen,TRANSPORTER,33.1,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2004,Peugeot,607,33.2,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
2004,Ford,FOCUS C-MAX,33.3,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2004,Mitsubishi,LANCER,33.3,Ohjausnivelet ja -tangot,Taka-akselisto,Käyttöjarru
2004,Volvo,XC90,33.4,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
2004,Mazda,PREMACY,33.4,Alustan kotelot ja pohjalevy,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Volkswagen,TOURAN,33.6,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
2004,Daewoo,TACUMA,33.7,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
2004,Citroen,BERLINGO,34.0,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2004,Alfa Romeo,147,34.1,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2004,Peugeot,407,34.8,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2004,Skoda,FABIA,35.1,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2004,Chrysler,VOYAGER,35.2,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
2004,Mitsubishi,OUTLANDER,35.6,Taka-akselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
2004,Daewoo,MATIZ,35.7,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2004,Citroen,C5,36.5,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2004,Seat,CORDOBA,36.8,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2004,Jaguar,X-TYPE,36.8,Seisontajarrun dynamometritesti,Taka-akselisto,Käyttöjarru
2004,GM Daewoo,LACETTI,37.1,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Käyttöjarru
2004,GM Daewoo,NUBIRA,37.5,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
2004,Peugeot,406,38.8,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
2004,Chrysler,SEBRING,39.2,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
2004,Opel,ZAFIRA,39.5,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
2004,Daewoo,EVANDA,40.4,Seisontajarrun dynamometritesti,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD)
2004,Hyundai,MATRIX,40.6,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2004,Mercedes-Benz,C,40.6,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2004,Renault,MEGANE,40.6,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2004,Fiat,STILO,40.6,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
2004,Renault,ESPACE,40.8,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2004,Alfa Romeo,156,42.0,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2004,Chrysler,300,42.2,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
2004,Opel,VECTRA,42.5,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
2004,Mazda,MPV,43.4,Etuakselisto,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy
2004,Mercedes-Benz,M,43.5,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto
2004,Hyundai,TRAJET,45.4,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2004,Peugeot,807,45.7,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2004,Renault,LAGUNA,46.4,Etuakselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
2004,Opel,SIGNUM,47.7,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
2003,* Kaikki yhteensä *,,27.8,,,
2003,Toyota,CAMRY,8.9,,,
2003,Honda,HR-V,9.1,,,
2003,Audi,A8,9.7,,,
2003,Ford,FIESTA,11.1,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2003,Honda,JAZZ,12.0,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2003,Toyota,COROLLA,12.4,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
2003,Toyota,RAV4,12.9,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2003,Toyota,AVENSIS,14.0,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
2003,BMW,Z4,14.3,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Etuakselisto
